#VERSION	1
#SKILL
Hitroom      &c$n's hands glow blue as $e reaches out and touches $N!&z~
Misschar     &cThe blue glow fades from your hands as you miss $N!&z~
Missvict     &c$n misses touching you with $s cold blue hand!&z~
Missroom     &c$N dodges out of the way of $n's magically cold touch!&z~
Diechar      &cYour chilling touch freezes $N's heart solid!&z~
Dievict      &cYou feel a numbing coldness as $n freezes your heart!&z~
Dieroom      &c$N gasps as $E is frozen to death!&z~
Dice         ld4+(l/2) { 150~
Affect       'l*2' 1 '-1' -1
Minlevel     2
End

#SKILL
Name         colour spray~
Type         Spell
Info         9044
Author	    Smaug~
Flags        4112
Minpos       fighting~
Saves        5
Slot         10
Mana         25
Rounds       18
Rent		20000
Code         spell_smaug
Dammsg       colour spray~
Wearoff      You can see again.~
Hitchar      &WA &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg&z &Wray of light shoots out from your hands!&z~
Hitvict      &WYou are struck by a &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg&z &Wray of light!&z~
Hitroom      &WA &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg&z &Wray of light shoots out from $n's hands!&z~
Misschar     &WYour &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg &Wray of light fails to hit $N!&z~
Missvict     &WYou avoid the &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg &Wray of light shooting out from $n's hands!&z~
Missroom     &W$N avoids the &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg &Wray of light shooting out from $n's hands!&z~
Diechar      &WYour &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg &Wray of light strikes $N dead!&z~
Dievict      &WYou are struck dead by the &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg &Wray of light from $n's hands!&z~
Dieroom      &W$N is struck dead by the &Rd&ba&Yz&Wz&Gl&Pi&pn&Cg &Wray of light from $n's hands!&z~
Dice         ld4{200~
Affect       'l/10' 26 'blindness' 0
Minlevel     30
End

#SKILL
Name         cone of cold~
Type         Spell
Info         9610
Author	    Smaug~
Flags        4112
Minpos       fighting~
Saves        5
Slot         556
Mana         55
Rounds       18
Rent		38000
Code         spell_smaug
Dammsg       cone of cold~
Wearoff      !Cone of Cold!~
Hitchar      &cA cone of immense cold radiates from your palms.&z~
Hitvict      &c$n hits you with a cone of cold.. brrrrrrrrr.&z~
Hitroom      &c$n covers the area with a cone of frost!&z~
Misschar     &c$N laughs at your cone of cold, and moves out of the way.&z~
Missvict     &cYou move out of the way of $n's cone of cold.&z~
Missroom     &c$N avoids $n's ice cone.&z~
Diechar      &c$N is frozen to death by your cone of cold.&z~
Dievict      &cYou are chilled to the bone by $n's cone of cold.&z~
Dieroom      &c$n kills $N with a cone of ice.&z~
Dice         ld7{500~
Minlevel     57
End

#SKILL
Name         continual light~
Type         Spell
Info         520
Author	    Smaug~
Flags        16384
Minpos       evasive~
Slot         57
Mana         10
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Continual Light!~
Hitchar      Shards of iridescent light collide to form a dazzling ball...~
Hitroom      Shards of iridescent light collide to form a dazzling ball...~
Dice         0~
Value        11414
Minlevel     1
End

#SKILL
Name         control weather~
Type         Spell
Info         1080
Author	    Smaug~
Flags        6400
Minpos       standing~
Slot         11
Mana         45
Rounds       36
Rent		-2
Code         spell_control_weather
Dammsg       ~
Wearoff      !Control Weather!~
Minlevel     54
End

#SKILL
Name         counterspell~
Type         Spell
Info         1024
Author	    Rathian~
Flags        6400
Target       3
Minpos       fighting~
Slot         594
Mana         70
Rounds       24
Rent		-1
Code         spell_smaug
Dammsg       ~
Hitchar      &BYou attempt to counter the spell...&z~
Hitvict      &BYou attempt to counter a spell...&z~
Hitroom      &B$N attempts to counter a spell...&z~
Misschar     &BYou fail to counter any spells...&z~
Missvict     &BYou fail to counter any spells...&z~
Affect       '1d3' 28 '1048576' -1
Minlevel     90
End

#SKILL
Name         create fire~
Type         Spell
Info         520
Author	    Smaug~
Flags        16384
Minpos       standing~
Slot         85
Mana         10
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Create Fire!~
Hitchar      A small cloud of vaporous flame bursts forth before you.~
Hitroom      A small cloud of vaporous flame bursts forth before $n.~
Dice         0~
Value        11423
Minlevel     4
End

#SKILL
Name         create food~
Type         Spell
Info         520
Author	    Smaug~
Flags        16384
Minpos       standing~
Slot         12
Mana         10
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Create Food!~
Hitchar      A magic mushroom appears in your hands.~
Hitroom      A magic mushroom appears in $n's hands.~
Dice         0~
Value        11413
Minlevel     10
End

#SKILL
Name         create mistletoe~
Type         Spell
Info         520
Author	    Karangi~
Flags        22784
Minpos       standing~
Slot         577
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitchar      A glowing silver mistletoe appears in your hands!~
Hitroom      $n has invoked a holy mistletoe!~
Value        11433
Minlevel     13
End

#SKILL
Name         create paladin symbol~
Type         Spell
Info         520
Author	    Smaug~
Flags        16640
Minpos       standing~
Slot         504
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       none~
Wearoff      none~
Hitchar      A glowing paladin symbol appears in your hands!~
Hitroom      $n has invoked a holy symbol!~
Value        11452
Minlevel     21
End

#SKILL
Name         create spring~
Type         Spell
Info         520
Author	    Smaug~
Flags        16640
Minpos       standing~
Slot         80
Mana         20
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Create Spring!~
Hitchar      Tracing a ring before you, the graceful flow of a mystical spring emerges.~
Hitroom      As $n traces a ring through the air, the flow of a mystical spring emerges.~
Dice         L~
Value        11415
Minlevel     31
End

#SKILL
Name         create symbol~
Type         Spell
Info         520
Author	    Smaug~
Flags        16640
Minpos       standing~
Slot         101
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitchar      A shining symbol of faith appears in your hands!~
Hitroom      $n has invoked a holy symbol!~
Dice         0~
Value        11434
Minlevel     11
End

#SKILL
Name         create water~
Type         Spell
Info         520
Author	    Smaug~
Flags        0
Target       4
Minpos       standing~
Slot         13
Mana         10
Rounds       12
Rent		-2
Code         spell_create_water
Dammsg       ~
Wearoff      !Create Water!~
Minlevel     10
End

#SKILL
Name         creeping doom~
Type         Spell
Info         1536
Author	    Smaug~
Flags        6400
Minpos       evasive~
Slot         532
Mana         110
Rounds       60
Rent		-2
Code         spell_creeping_doom
Dammsg       ~
Components   V@11433~
Minlevel     90
End

#SKILL
Name         crystal blades~
Type         Spell
Info         9556
Author	    Smaug~
Flags        6400
Target       1
Minpos       fighting~
Saves        5
Slot         573
Mana         60
Rounds       15
Rent		35000
Code         spell_smaug
Dammsg       crystal blades~
Wearoff      !Crystal Blades!~
Hitchar      &WCrystal blades from your dagger whirl towards $N, lacerating $M!&z~
Hitvict      &WYou are lacerated by whirling crystal blades from $n's dagger!&z~
Hitroom      &W$N's skin is lacerated by whirling crystal blades from $n's dagger!&z~
Misschar     &WYour crystal blades spin wildly out of control!&z~
Missvict     &WYou narrowly avoid the whirling crystal blades from $n's dagger!&z~
Missroom     &W$N narrowly avoids the whirling crystal blades from $n's dagger!&z~
Diechar      &WThe crystal blades lacerate $N beyond recognition, leaving $M lifeless!&z~
Dievict      &WYou feel immense pain as the crystal blades rips you apart!&z~
Dieroom      &WThe crystal blades lacerate $N into bits and pieces beyond recognition!&z~
Dice         ld5+(l*2)~
Minlevel     101
End

#SKILL
Name         cure blindness~
Type         Spell
Info         512
Author	    Smaug~
Flags        0
Target       2
Minpos       fighting~
Slot         14
Mana         15
Rounds       24
Rent		-2
Code         spell_cure_blindness
Dammsg       ~
Wearoff      !Cure Blindness!~
Minlevel     8
End

#SKILL
Name         cure critical~
Type         Spell
Info         1024
Author	    Smaug~
Flags        0
Target       2
Minpos       fighting~
Slot         15
Mana         30
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Cure Critical!~
Hitchar      &WYou cure $N's critical wounds.&z~
Hitvict      &WYour critical wounds close and your pain ebbs away.&z~
Affect       '' 13 '3d8+(l/2)' -1
Minlevel     30
End

#SKILL
Name         cure light~
Type         Spell
Info         512
Author	    Smaug~
Flags        0
Target       2
Minpos       fighting~
Slot         16
Mana         10
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Cure Light!~
Hitchar      &WYou cure $N's light wounds.&z~
Hitvict      &WYour light wounds mend and your pain ebbs slightly.&z~
Affect       '' 13 '1d8+(l/4)' -1
Minlevel     1
End

#SKILL
Name         cure poison~
Type         Spell
Info         512
Author	    Smaug~
Flags        0
Target       2
Minpos       fighting~
Slot         43
Mana         15
Rounds       12
Rent		20000
Code         spell_cure_poison
Dammsg       ~
Wearoff      !Cure Poison!~
Minlevel     12
End

#SKILL
Name         cure serious~
Type         Spell
Info         512
Author	    Smaug~
Flags        0
Target       2
Minpos       fighting~
Slot         61
Mana         20
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Cure Serious!~
Hitchar      &WYou cure $N's serious wounds.&z~
Hitvict      &WYour serious wounds mend and your pain ebbs away.&z~
Affect       '' 13 '2d8+(l/3)' -1
Minlevel     15
End

#SKILL
Name         curse~
Type         Spell
Info         2560
Author	    Smaug~
Flags        4096
Target       1
Minpos       fighting~
Saves        5
Slot         17
Mana         20
Rounds       18
Rent		6000
Code         spell_smaug
Dammsg       curse~
Wearoff      The curse wears off.~
Hitchar      You utter a curse upon $N!~
Hitvict      You feel unclean as $n utters a curse upon you!~
Hitroom      $n utters a curse upon $N!~
Misschar     Your curse has no effect on $N.~
Missvict     $n's curse has no effect on you.~
Missroom     $n's curse has no effect on $N.~
Affect       'l*4' 18 '-2' 10
Minlevel     6
End

#SKILL
Name         dark ritual~
Type         Spell
Info         512
Author	    Smaug~
Flags        4352
Target       3
Minpos       standing~
Slot         569
Mana         20
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Dark Ritual!~
Hitvict      You perform a dark ritual and gain in life and mana.~
Hitroom      $n performs a dark ritual.~
Missvict     You try to perform a dark ritual but cannot seem to get it to work.~
Components   V#11417~
Affect       '' 12 '40' -1
Affect       '' 13 '20' -1
Minlevel     22
End

#SKILL
Name         death aura~
Type         Spell
Info         10127
Author	    Smaug~
Flags        6416
Minpos       fighting~
Saves        1
Slot         568
Mana         120
Rounds       24
Rent		40000
Code         spell_smaug
Dammsg       death aura~
Wearoff      !Death Aura!~
Hitchar      &bA deadly aura radiates from you, draining the life of all in the room!&z~
Hitvict      &bYour life energies are drained by the aura radiating from $n!&z~
Hitroom      &bA deadly aura radiates from $n, draining the life of all in the room!&z~
Misschar     &bYour death aura dissipates harmlessly.&z~
Missvict     &b$n's death aura dissipates harmlessly.&z~
Missroom     &b$n's death aura dissipates harmlessly&z~
Diechar      &bYour death aura drains the life from $N!&z~
Dievict      &bYou feel your life being drained away by $n's death aura!&z~
Dieroom      &b$n's death aura drains $N's life away, leaving nothing behind!&z~
Dice         ld5{350~
Components   V@11453~
Affect       '' 1013 'ld6/5' -1
Minlevel     70
End

#SKILL
Name         death chant~
Type         Spell
Info         3471
Author	    Smaug~
Flags        4368
Minpos       fighting~
Saves        5
Slot         565
Mana         35
Rounds       18
Rent		34000
Code         spell_smaug
Dammsg       death chant~
Wearoff      You feel the burden of death being lifted.~
Hitchar      You start chanting in a foul language.~
Hitvict      A dread feeling washes over you as $n chants!~
Hitroom      $n starts chanting in a foul language.~
Misschar     Your chant has no effect on $N.~
Missvict     $n's chant has no effect on you.~
Missroom     $n's chant has no effect on $N.~
Dice         ld3{100~
Affect       'l*4' 79 '+(l/20)' 10
Minlevel     46
End

#SKILL
Name         death spell~
Type         Spell
Info         3983
Author	    Smaug~
Flags        6416
Minpos       fighting~
Saves        1
